44,3597,128
45,3912,21
45,7537,18
45,3986,25
45,4852,18
45,3527,14
45,5896,13
45,5099,22
45,3340,14
45,865,18
45,4527,36
46,2442,8
46,2414,27
47,1792,85
47,7489,39
47,5378,31
47,6427,44
47,3845,58
47,6637,26
47,6408,59
47,2985,35
47,538,35
47,3181,57
47,5314,44
47,397,24
47,4657,49
47,4146,60
47,3128,28
47,3833,54
47,6458,30
47,6991,41
47,6876,36
47,1789,32
47,6207,51
48,1761,13
48,3250,5
48,7213,18
49,3360,79
49,4000,81
49,5510,31
49,3361,27
49,3400,70
49,2892,85
49,6605,14
49,2510,148
49,6096,21
49,7224,79
49,2072,18
49,3038,90
50,4415,4
51,7135,8
52,6840,9
52,2510,142
53,6572,12
53,1230,28
53,1390,5
54,2368,41
54,2626,51
54,5195,29
54,645,78
54,3911,36
54,5578,129
54,7435,53
54,1677,96
54,4973,30
54,3994,41
54,2843,39
54,4572,45
54,5725,80
54,5600,45
54,187,56
54,3300,33
54,5095,87
54,1005,100
54,4141,39
54,6446,97
54,4147,43
54,2420,48
54,2422,53
54,2615,85
54,1464,71
54,3565,50
54,1469,31
54,2303,31
55,5474,4
55,1932,15
55,494,6
56,4128,9
56,3008,7
56,2902,18
56,1457,12
56,5226,10
56,7214,9
57,7349,7
58,2177,25
58,6323,62
58,5108,30
58,3726,16
58,3302,13
58,2551,17
58,3080,55
58,5578,114
58,7411,15
58,1150,48
59,6004,17
59,6300,13
59,1564,6
59,1693,20
59,2414,28
60,4344,7
60,6504,4
61,1680,10
61,2940,5
62,4792,7
63,4616,8
63,4284,15
63,6221,6
63,4166,5
64,5162,10
64,4355,14
65,2916,5
65,6407,9
66,5605,4
67,2416,12
67,7555,10
67,4638,14
67,4777,13
67,2604,8
67,2670,20
68,5600,31
68,4032,21
68,2882,13
68,6323,60
68,6101,128
68,1219,20
68,168,14
68,6972,24
68,6718,12
68,3279,26
69,6101,120
70,1328,22
70,2707,77
70,900,19
70,5048,13
70,7097,11
70,1135,11
70,4925,20
70,4702,10
70,3949,15
71,1611,15
71,6147,10
71,3994,16
72,5966,15
73,3852,34
73,1677,81
73,6126,35
73,1005,86
73,6544,45
73,6424,33
73,5455,63
73,2676,30
73,6446,86
73,6968,19
73,4091,15
73,5308,34
73,2205,21
73,4981,20
74,3035,3
75,5632,33
75,4673,22
75,933,46
75,7079,25
75,520,28
75,4042,35
75,7165,26
75,6154,19
75,2447,16
75,4217,20
75,3855,86
75,2428,32
75,541,22
76,1830,17
77,6752,22
77,7536,25
78,3520,33
78,1216,20
78,3495,20
78,1642,44
78,4587,17
78,2060,22
78,1328,30
78,2194,32
78,3862,19
78,6519,105
78,4632,41
78,2332,18
78,6621,43
78,3679,28
79,550,45
79,718,24
80,5441,17
80,5646,63
80,520,25
80,666,11
80,6171,12
80,1230,29
81,4353,25
81,3218,15
81,1555,65
81,4242,21
81,1393,18
81,5033,15
81,378,77
81,130,14
81,2014,57
81,3498,25
82,2809,9
82,2086,9
82,3745,6
83,5857,82
84,1932,15
85,4658,10
85,4899,29
85,3444,15
85,5998,10
85,1689,61
85,5753,15
85,5643,26
85,7001,52
85,6126,41
86,149,27
87,6115,12
88,955,17
89,6757,26
90,2498,15
91,1345,11
91,6932,7
91,313,20
92,2475,7
92,974,6
92,4479,15
93,662,5
94,5042,6
94,6564,26
95,3296,23
95,5610,59
95,7552,26
95,3430,40
95,5832,28
95,4330,38
95,2347,50
95,3757,38
95,2158,36
95,3855,80
95,5224,20
95,3602,21
95,5876,49
95,7352,53
95,1020,30
95,5277,58
95,4126,31
96,4811,114
97,4657,49
97,4146,57
97,4676,30
97,5876,45
97,7350,27
97,3833,55
97,3126,11
97,5892,32
97,6427,44
97,652,17
98,4225,17
98,4163,56
98,2854,131
98,6441,26
98,4106,23
98,299,32
98,2077,16
98,5625,20
98,5274,108
98,3900,41
98,3450,165
98,5534,47
99,1795,51
100,5361,3
101,3873,70
101,7010,12
101,4211,30
101,484,36
101,5862,26
101,2967,25
101,2744,44
101,6921,19
101,2391,49
101,3698,14
102,2648,21
102,290,110
102,113,50
102,2452,46
102,3334,27
102,1495,17
102,3544,107
102,5433,12
102,7226,68
102,6639,34
103,1793,34
103,3715,41
103,211,21
103,4999,25
103,7507,26
103,1671,27
103,6860,34
103,4785,182
103,2787,36
103,6838,22
103,7224,83
103,3773,20
103,6302,19
104,899,33
104,1046,30
104,5281,32
104,522,33
104,4235,40
104,4236,30
104,1296,32
104,3536,34
104,5715,37
104,6228,31
104,4246,39
104,3096,39
104,5918,34
104,1989,33
104,2145,41
104,4671,40
104,5283,33
104,6884,39
104,6887,50
104,4338,85
104,5587,30
104,3956,36
104,3486,32
104,771,34
104,2105,32
104,955,39
104,2768,30
104,1533,35
104,2943,36
105,5581,12
105,6022,36
106,7542,25
106,7045,23
106,326,26
106,4039,47
106,296,48
106,2217,45
106,4906,22
106,2289,59
106,5293,24
106,1327,32
106,1137,38
106,4338,87
106,5715,28
106,212,55
106,2511,28
106,3096,33
106,2458,28
106,1691,33
106,1786,23
106,5791,26
107,6999,11
107,3450,161
107,4227,8
107,3790,9
107,2775,17
108,3192,10
108,3826,26
108,7574,11
108,647,33
108,2616,15
108,6445,21
109,6272,15
109,1233,21
109,6241,47
109,3039,48
110,2308,95
110,5893,96
110,6410,91
110,4875,95
110,524,185
110,4624,98
110,2577,91
110,2835,110
110,1560,95
110,1817,99
110,4640,94
110,4904,97
110,6442,95
110,4396,94
110,813,92
110,6958,98
110,3377,95
110,5174,95
110,6455,95
110,6712,111
110,1850,106
110,2826,92
110,4931,119
110,2628,91
110,3399,110
110,6217,109
110,2615,114
110,1875,122
110,1876,94
110,7001,107
110,5725,145
110,1509,112
110,6752,94
110,866,104
110,4666,95
110,5988,115
110,1639,97
110,4716,91
110,7533,95
110,3950,93
110,6973,100
110,7536,97
110,5489,95
110,7059,91
110,2933,98
110,5242,105
110,1149,99
110,5761,91
110,5355,103
110,7560,93
110,5612,101
110,151,93
110,1937,137
110,6546,91
110,7315,95
110,2199,98
110,152,90
110,6810,94
110,6812,96
110,2976,92
110,6818,99
110,2982,92
110,1447,99
110,3502,100
110,3763,90
110,3766,95
110,2492,96
110,1223,101
110,4770,94
110,3024,94
110,2265,100
110,2266,92
110,2267,101
110,5857,121
110,7141,103
110,2790,98
110,3559,95
110,4860,99
110,485,90
110,6380,91
110,3056,102
110,4850,91
110,1268,90
110,2037,95
110,4180,96
110,252,92
110,4606,94
110,6001,99
111,5961,4
111,1621,5
111,1222,17
112,5127,137
112,2699,48
112,3342,66
112,2755,56
112,2967,54
112,4502,57
112,3095,49
112,3873,94
112,1571,51
112,3876,48
112,504,48
112,6955,60
112,4270,50
112,2352,46
112,2995,69
112,4536,61
112,3381,75
112,5687,57
112,2744,67
112,3900,63
112,5969,47
112,7488,76
112,706,62
112,4163,67
112,4036,54
112,7457,46
112,3530,189
112,2897,71
112,3667,58
112,982,56
112,1497,57
112,7385,47
112,574,46
112,2526,47
112,5216,52
112,484,60
112,5734,52
112,4433,67
112,232,50
112,3184,58
112,3058,46
112,1534,53
112,6648,55
112,3450,176
112,6782,48
113,3334,58
113,6792,74
113,2571,66
113,5644,51
113,398,49
113,4754,83
113,2707,114
113,6296,66
113,5402,73
113,6639,66
113,3614,63
113,290,129
113,3108,82
113,6695,66
113,3240,121
113,427,67
113,1325,55
113,1838,58
113,1334,93
113,2488,57
113,7226,89
113,7179,50
113,1348,82
113,7237,232
113,4809,87
113,2262,49
113,1316,78
113,6108,82
113,6621,75
113,5854,127
113,6369,70
113,5090,80
113,2151,63
113,380,68
113,5866,67
113,2031,55
113,1555,85
113,3701,95
113,6391,71
113,3961,66
113,378,90
113,763,108
113,7548,60
114,2848,36
114,5817,25
114,3251,66
114,7061,12
115,5653,15
116,5430,13
116,6566,21
116,1624,16
116,6207,49
116,4701,12
116,4511,20
117,3800,6
117,1412,4
117,1750,4
118,1464,45
119,4000,80
119,7260,12
119,3997,6
119,446,12
119,3341,53
120,2144,11
120,2641,18
120,5570,11
120,2276,18
120,5078,11
120,6888,41
120,442,14
120,3086,18
121,2337,39
121,3330,32
121,2948,10
121,5270,13
121,518,14
121,4033,41
121,6905,14
121,4941,35
122,6486,18
122,3173,25
122,5126,30
122,4945,19
122,5580,31
122,4426,36
122,5835,27
122,4684,19
122,5773,20
122,4847,26
122,7280,21
122,4145,28
122,2386,29
122,2358,20
122,3748,25
122,6428,23
122,1853,24
123,5864,11
123,6576,9
123,5890,9
123,7580,27
123,1741,16
124,5194,10
124,2988,29
124,4362,4
125,2991,13
125,7615,9
126,6562,31
126,5718,11
126,6577,16
126,700,9
126,3119,14
127,5454,73
128,290,105
129,1126,7
130,5033,11
130,3251,67
130,3165,43
130,7199,67
131,1677,87
131,2626,45
131,1349,71
131,3852,42
131,4994,53
131,5455,73
131,5457,38
131,4371,29
131,6126,46
131,662,29
131,3103,95
131,6544,51
131,6716,31
131,5732,29
131,166,37
131,4710,36
131,1833,30
131,5867,30
131,1005,92
131,6446,92
131,6323,69
131,2676,41
131,5929,29
131,5308,44
131,2451,36
132,6339,40
133,4705,30
133,5787,14
133,1734,28
133,585,15
133,684,13
133,5265,15
133,3891,16
133,724,13
133,4149,20
133,4505,14
133,6395,13
133,1918,15
134,652,8
135,3042,50
135,894,35
135,1988,13
135,3269,21
135,5526,50
135,887,35
135,1304,27
135,5977,13
135,1658,41
135,2510,148
135,3679,27
136,2373,33
136,6857,34
136,2186,63
136,5111,51
136,499,31
136,4365,38
136,271,44
136,5392,33
136,657,30
136,4563,47
136,468,34
136,6037,33
136,6870,61
136,2361,40
136,4883,51
136,2846,39
136,2848,56
136,2466,30
136,1381,92
136,6639,48
136,3504,67
136,2290,34
136,3251,87
136,6388,33
136,4919,44
136,5944,70
136,7284,67
136,2238,57
136,6931,39
137,4785,175
138,473,51
138,2603,8
138,3597,128
138,6870,43
138,2133,6
139,3315,16
139,6664,16
139,5449,20
139,7274,14
139,5095,77
139,6800,21
139,2675,13
139,2645,19
139,5463,39
139,2617,27
139,7029,17
139,213,56
140,5632,36
140,4839,20
140,3530,184
140,5543,45
140,435,15
140,6638,21
140,6738,19
140,3450,166
140,341,22
140,7190,18
140,2840,28
140,3641,17
140,5646,72
140,7165,25
141,2369,11
141,1691,20
141,212,53
141,7542,13
141,3446,17
142,6809,8
142,4100,5
142,2541,10
143,3520,26
143,4785,176
144,3098,6
144,3103,83
144,2555,5
144,6511,6
145,3133,7
145,5854,101
145,5759,13
146,6873,11
146,3555,25
146,2759,7
147,7336,6
147,6946,17
147,6767,9
148,5578,110
148,4778,8
148,1879,35
149,5443,44
149,3590,28
149,1799,76
149,5640,45
149,2377,30
149,5578,125
149,1879,55
149,1804,46
149,7565,48
149,2627,27
149,6101,140
149,7126,31
149,3223,39
149,6339,59
149,5725,80
149,1054,36
149,1043,35
149,1254,32
149,4329,45
149,2669,31
149,1875,59
149,1558,32
149,6200,46
149,2300,34
149,2451,34
150,4847,11
151,3056,38
151,5712,11
151,5893,15
151,1850,36
151,4315,11
151,524,174
151,1934,14
152,6712,65
152,5988,70
153,4392,7
153,6041,7
153,4543,10
154,4042,25
155,5624,8
155,6192,7
155,5792,5
155,2974,12
156,2548,4
157,5062,11
158,2232,12
158,346,15
158,6564,25
158,670,9
159,7416,45
159,7074,30
159,1043,18
159,7367,11
159,6200,35
159,5578,115
159,7403,28
159,5466,24
159,1902,39
159,399,15
160,4880,40
160,958,32
161,289,19
161,2629,19
161,2150,15
161,6919,22
161,2792,15
161,2634,17
161,4254,25
161,3888,25
161,5128,44
161,5746,20
161,4085,26
161,5706,44
161,5278,27
162,1300,36
163,4708,3
164,2304,11
164,4880,41
164,7587,33
164,972,16
164,2624,28
165,5168,19
166,7024,35
166,3842,24
166,3588,26
166,645,69
166,1005,92
166,6126,41
166,1677,86
166,6544,50
166,5457,35
166,5455,68
166,4691,48
166,2516,25
166,1143,20
166,6424,39
166,2676,36
166,2811,21
166,5308,41
166,4901,29
167,5889,21
167,3906,24
167,2691,38
167,5668,23
167,2470,38
167,3079,27
167,6256,34
167,1834,36
167,5377,33
167,7534,35
167,5968,33
167,3346,32
167,2387,30
167,2126,25
167,1462,36
167,7128,28
167,4356,75
167,667,48
167,4933,25
168,3714,16
168,3661,10
168,6446,84
169,4305,10
169,6178,8
169,7583,8
169,2735,7
169,3772,9
169,4031,16
170,4785,175
171,2754,9
171,374,22
171,2854,123
171,6232,13
171,1545,8
171,7035,13
172,4617,7
173,4882,14
174,7162,80
174,1954,14
174,933,44
174,776,11
174,1610,38
174,5074,10
174,5277,50
175,5153,12
175,3666,29
175,4835,13
175,7118,16
175,7415,17
175,6408,63
175,491,11
175,1773,11
175,6590,11
175,6061,11
176,4248,19
177,6385,9
177,436,11
177,7329,11
177,6769,16
177,1145,8
177,2366,18
178,3042,49
178,2787,31
178,5220,29
178,2694,31
178,3400,75
178,4393,44
178,7498,52
178,2892,88
178,6096,23
178,7224,80
178,7123,48
178,854,34
178,7608,30
178,4122,34
178,6003,22
179,4512,20
179,2880,17
179,6965,14
179,1462,29
179,6936,13
179,1834,27
179,7340,16
179,1309,11
179,2126,14
179,285,32
180,4257,28
181,3009,8
181,7531,6
181,1557,6
181,5831,25
182,6524,9
183,5968,23
183,3969,20
183,667,37
183,6341,29
183,4428,14
183,4937,14
183,2747,19
183,1180,29
183,6941,21
183,285,27
184,2177,36
184,3142,24
184,3080,64
184,5578,124
184,914,25
184,213,59
184,3223,34
184,3932,40
184,5725,74
184,3103,92
184,3680,34
184,4998,26
184,5095,78
184,3497,33
184,1005,99
184,6446,94
184,368,31
184,6323,67
184,1973,51
184,4329,46
184,6586,30
184,1150,57
184,6101,127
185,6108,56
185,3732,7
185,1295,4
186,6704,6
186,1221,14
186,997,13
187,4480,46
187,2626,61
187,2519,40
187,3911,47
187,5640,54
187,2891,46
187,7565,52
187,5455,90
187,7122,43
187,723,40
187,4116,39
187,5463,69
187,1677,108
187,4572,51
187,6074,50
187,3678,43
187,6175,58
187,1956,75
187,4141,51
187,999,42
187,4968,45
187,4973,39
187,1005,112
187,3565,60
187,5359,44
187,7088,44
187,5745,43
187,2996,50
187,6069,43
187,5095,98
187,1848,62
187,6047,49
187,3259,43
187,1468,45
187,3389,53
187,5758,42
188,3450,160
188,6054,20
188,3342,34
188,4206,22
189,4811,114
190,5058,11
190,6123,6
190,860,15
190,6085,11
191,2083,91
191,6891,75
192,612,29
192,6101,122
192,2566,29
192,5604,20
192,2745,39
192,1549,9
192,2229,72
193,2475,5
194,882,6
194,6372,6
195,713,6
195,2854,120
196,1544,11
197,5744,9
197,6985,9
197,5043,14
197,2532,13
197,7373,6
198,272,6
198,5823,28
199,4929,25
199,2854,121
200,7482,19
201,7248,18
201,3656,4
201,1010,8
202,5568,17
202,2070,6
203,5944,63
203,4538,5
203,229,5
203,2186,45
204,6232,16
204,5078,16
204,4359,56
204,6408,61
204,5513,14
204,2650,11
204,4183,16
204,5454,80
204,3439,18
205,6800,15
206,5057,4
206,6390,8
207,5884,7
208,6145,10
208,1851,9
208,313,21
208,1959,5
209,2848,45
209,3043,18
209,7237,225
209,4135,20
209,5703,63
209,3597,131
209,6639,35
209,3504,58
209,3251,75
209,2238,46
209,1814,20
209,4056,18
209,5817,36
209,410,24
209,5854,106
209,319,21
210,1577,4
211,1665,70
211,7301,17
211,1945,64
211,1658,44
211,1642,42
211,3869,17
211,2318,20
212,7045,53
212,6022,71
212,4871,53
212,904,61
212,6538,63
212,4235,64
212,7054,53
212,7213,65
212,6417,53
212,3096,60
212,2458,56
212,1691,61
212,2605,54
212,5791,53
212,6696,56
212,5285,63
212,2854,157
212,5031,52
212,936,64
212,2217,64
212,4906,52
212,5293,54
212,2234,61
212,927,52
212,956,52
212,778,53
212,296,65
212,448,53
212,1014,53
212,6729,55
212,2511,54
212,5715,57
212,5722,52
212,4474,52
212,2145,64
212,4671,70
212,228,63
212,7542,55
212,1137,62
212,879,60
212,6512,52
212,2289,82
212,4338,110
212,1107,74
212,3446,57
212,7417,53
212,1786,52
212,7035,57
212,7551,55
213,6016,71
213,259,52
213,645,99
213,2566,62
213,3080,84
213,834,48
213,6800,58
213,1300,70
213,4630,48
213,3103,101
213,7074,56
213,4517,53
213,550,84
213,3497,56
213,5725,88
213,2864,65
213,4147,61
213,1973,69
213,2745,68
213,6586,58
213,2229,94
213,1677,114
213,1474,57
213,6339,80
213,5192,55
213,5578,140
213,719,53
213,4280,64
213,6101,139
213,2518,49
213,5463,76
213,985,61
213,2781,58
213,5600,64
213,612,62
213,5095,90
213,2420,58
213,3815,48
213,1005,114
213,6002,57
213,5108,61
213,2170,66
213,4349,49
213,1150,75
214,5762,3
214,7021,9
215,4611,8
216,641,31
216,1602,27
216,2051,28
216,5508,28
216,840,28
216,3127,33
216,6416,28
216,3026,28
216,918,26
216,2328,30
216,5764,32
216,6811,29
216,4318,31
216,4447,28
216,3810,27
216,5851,34
216,422,28
216,1963,31
216,7084,27
216,6768,26
216,4019,30
216,3893,26
216,2039,32
216,1657,31
216,6911,27
217,4257,31
217,4821,9
217,1000,8
217,1401,17
217,5547,9
217,6549,10
218,4696,6
218,5922,10
218,6772,11
218,4250,8
219,4561,44
219,1665,66
219,7352,54
219,4393,37
219,6519,98
219,2892,85
220,3807,24
221,7488,77
221,1409,49
221,4163,73
221,982,54
221,4422,43
221,5127,141
221,3530,196
221,3295,46
221,463,42
221,976,46
221,2897,65
221,787,41
221,6998,40
221,2967,51
221,1497,60
221,1626,55
221,2426,40
221,5663,61
221,3216,45
221,1571,45
221,5734,49
221,2854,156
221,4433,61
221,6888,69
221,6506,49
221,2744,66
221,1132,58
221,3184,55
221,5425,45
221,3381,69
221,5110,57
221,5687,51
221,4536,53
221,3450,184
221,379,41
221,508,45
221,6717,41
221,1790,40
221,3573,40
222,376,13
222,4387,25
222,958,35
222,950,12
222,3039,47
223,6080,12
223,3873,71
223,3189,28
223,711,25
223,6856,12
223,827,28
223,1628,16
223,5534,40
223,4895,22
224,3597,125
225,6260,5
225,4170,5
225,988,12
225,1055,14
226,7232,23
226,1859,32
226,6696,26
226,904,28
226,6729,25
226,6515,23
226,4304,24
226,5203,31
226,1751,27
226,1872,26
226,7592,33
226,4324,27
226,5285,36
226,936,33
226,2217,46
226,2794,23
226,7342,23
226,2289,69
226,4338,86
226,1107,52
226,3446,26
226,2236,28
227,6613,6
227,2094,12
228,6528,33
228,2947,25
228,3781,23
228,6022,51
228,6538,29
228,1297,26
228,1107,44
228,2458,33
228,1327,28
228,4189,24
228,1179,28
228,804,23
228,936,38
228,2217,46
228,7338,26
228,879,29
228,1137,35
228,4214,23
228,7551,27
228,296,46
228,1407,24
229,4538,4
229,2186,45
230,6224,5
230,1460,5
230,5301,10
230,277,9
231,6970,12
231,5807,10
232,3873,71
232,4163,53
232,3876,22
232,5127,124
232,3530,181
232,6955,40
232,237,18
232,3342,42
232,2897,50
232,3442,20
232,1497,37
232,484,37
232,3450,165
232,2107,26
232,3900,39
232,5823,38
233,4528,15
233,5866,29
233,6036,11
234,3592,9
234,4335,44
234,4231,5
234,2647,13
235,2896,29
235,6816,6
236,5793,16
238,1057,39
238,1853,11
238,2358,7
238,7351,15
239,3376,4
239,5524,4
239,3663,7
240,1849,62
240,3538,15
240,4650,15
240,3530,178
240,5487,7
241,2800,23
241,3344,13
241,2747,15
241,667,38
241,5888,8
241,7534,26
242,6044,3
243,2337,45
243,2706,16
243,3227,22
243,1396,19
243,821,16
243,5254,15
243,7009,27
243,6235,16
243,4300,12
243,6190,21
244,1280,53
244,1920,41
244,451,37
244,6437,35
244,6280,43
244,3405,44
244,1998,36
244,3597,148
244,4754,86
244,4563,49
244,4759,45
244,345,34
244,5019,34
244,1632,44
244,2042,39
244,799,43
244,1376,89
244,1017,54
244,2083,114
244,7460,47
244,1381,90
244,743,60
244,552,34
244,6953,38
244,2029,81
244,2798,111
244,5568,47
244,6697,44
244,5556,62
244,5370,108
244,5151,36
244,5596,36
244,2685,35
245,7135,8
246,632,8
246,6441,16
247,7483,7
248,4944,4
249,4052,4
249,1495,9
250,6195,9
250,806,17
251,601,8
251,562,8
251,3538,16
251,679,8
252,5857,83
252,3557,34
252,1560,35
252,3377,34
252,4904,42
252,6217,56
252,6712,68
252,5355,38
252,524,173
252,6958,35
252,1937,107
252,2835,56
252,2615,60
252,7064,24
252,7001,48
253,7440,11
253,6164,10
253,2117,19
253,550,53
253,4263,10
253,7303,12
253,2781,21
253,2303,12
253,1469,12
254,6179,7
254,1439,11
255,5866,29
255,1891,38
255,7237,220
255,6409,13
255,650,11
255,4003,13
255,2798,83
256,3325,16
257,5610,58
257,652,22
257,3462,28
257,5065,48
257,1610,43
257,876,24
257,3822,66
257,3855,81
257,7162,85
257,2036,25
257,2158,35
257,4330,37
257,2938,21
257,5277,56
257,4126,26
257,3231,24
258,2497,7
258,1964,5
259,672,7
259,1506,38
259,2260,21
259,4470,14
260,6112,25
260,3650,40
260,2275,19
260,4452,60
260,3530,181
260,2515,48
260,5680,28
260,6673,34
260,4275,27
260,3189,31
260,1849,69
260,6436,32
260,3450,166
260,4095,36
260,4298,41
260,1310,27
260,5663,33
261,5370,77
262,7357,5
263,3481,5
264,6323,54
264,7100,63
265,3259,7
266,6176,13
266,1506,44
266,1011,18
266,1956,56
266,1292,19
266,5095,75
266,648,12
266,4521,12
266,506,12
266,1804,31
267,5206,10
267,2903,3
268,376,12
268,4041,5
268,5964,10
268,3750,14
269,438,13
270,5169,5
271,4900,113
271,3409,25
271,6514,34
271,4908,45
271,6706,20
271,4079,23
271,2928,32
271,5937,18
271,2290,24
271,5854,110
271,4021,29
271,378,83
271,286,22
271,1434,32
271,2238,48
271,3871,18
272,2680,8
272,463,7
273,3073,31
273,4125,62
273,3519,7
274,7191,4
275,4992,8
275,6160,19
275,3298,6
275,2470,23
276,4811,114
277,4873,16
277,660,13
277,2910,15
277,5601,7
278,4275,14
278,1211,4
279,659,11
279,3597,126
280,1008,33
280,3602,13
280,6027,10
280,980,18
280,5577,14
280,347,9
280,1326,16
281,1555,58
281,3597,126
282,5329,7
282,3459,11
282,599,18
282,6483,12
282,6730,7
282,5643,23
283,2781,26
283,1627,24
283,1956,59
283,645,72
283,4680,17
283,6571,15
283,6446,91
283,5455,72
283,7155,17
283,2804,17
283,1848,43
283,3268,18
283,3259,20
283,3741,21
284,1387,3
284,5788,8
285,5251,26
285,6941,31
285,6341,41
285,3079,29
285,7133,26
285,3531,23
285,5968,34
285,601,27
285,667,47
285,1180,41
285,6970,32
285,3615,29
285,4848,23
285,3311,26
285,2800,35
285,433,37
285,6194,39
285,1907,25
285,5814,27
285,4154,30
286,6797,35
286,2980,30
286,7237,218
286,1334,75
287,6960,23
287,3889,12
287,659,16
287,2006,10
287,3210,46
287,523,9
287,458,9
287,2815,9
288,1875,37
289,2624,32
289,6919,19
289,5128,40
289,7497,15
289,3530,182
289,3755,43
289,2143,19
290,6146,122
290,3333,109
290,4103,107
290,3592,110
290,6666,115
290,3085,107
290,5651,106
290,2326,117
290,3240,165
290,3869,109
290,3614,125
290,2848,131
290,2083,168
290,3108,133
290,2089,106
290,4809,137
290,1838,119
290,3165,122
290,5854,173
290,7226,139
290,3387,115
290,2876,111
290,7237,268
290,5703,137
290,1866,106
290,3405,113
290,2445,105
290,7507,114
290,2647,112
290,5978,111
290,7517,108
290,1891,128
290,7484,108
